URL,Title,Selection,Folder
https://msdn.microsoft.com/en-us/library/jj592907(v=vs.113).aspx,Entity Framework Raw SQL Queries,,world-direct
https://channel9.msdn.com/Blogs/TechTalk/Episode-65-ALM-Series-Build-VNext-aka-Build-in-TFS-2015-und-Visual-Studio-Team-Services-2015,Episode 65 - ALM Series: Build VNext aka Build in TFS 2015 und Visual Studi,,microsoft
http://opencv-python-tutroals.readthedocs.io/en/latest/py_tutorials/py_video/py_bg_subtraction/py_bg_subtraction.html,Background Subtraction — OpenCV-Python Tutorials 1 documentation,,z-wave
https://blogs.msdn.microsoft.com/powershell/2008/09/02/speeding-up-powershell-startup-updating-update-gac-ps1/,Speeding Up PowerShell Startup – Updating Update-Gac.ps1 | PowerShell Team,,microsoft
https://www.gesundheit.gv.at/labor/laborwerte/niere-harn/kreatinin,Kreatinin - KREA - Creatinin | Gesundheitsportal,,onkologie
http://recordersheetmusic.org/ya-viene-la-vieja-de/,Ya viene la vieja - Blockflötennoten,,Blockflöte
https://stackoverflow.com/questions/23896901/ssis-excel-connection-manager-failed-to-connect-to-the-source,sql server - SSIS Excel Connection Manager failed to Connect to the Source,,microsoft
https://dotnetcodr.com/2013/02/21/introduction-to-claims-based-security-in-net4-5-with-c-part-4-authorisation-with-claims/,Introduction to Claims based security in .NET4.5 with C# Part 4: authorisat,,microsoft
https://hibernatingrhinos.com/oss/rhino-etl,Hibernating Rhinos,,microsoft
https://compendium.ch/home/de?nocookie=true,compendium.ch,,onkologie
http://recordersheetmusic.org/tu-scendi-dalle-stelle-italienische-weihnachtslied/,Tu scendi dalle stelle (Italienische Weihnachtslied) - Blockflötennoten,,Blockflöte
https://www.johner-institut.de/blog/iec-62304-medizinische-software/detailliertes-design-iec-62304-kapitel-5-4/,Detailliertes Design IEC 62304 konform dokumentieren,,iso-13485
http://docs.opencv.org/3.0-beta/doc/py_tutorials/py_video/py_bg_subtraction/py_bg_subtraction.html?highlight=createbackgroundsubtractormog,Background Subtraction — OpenCV 3.0.0-dev documentation,,z-wave
https://github.com/hibernating-rhinos/rhino-etl,GitHub - hibernating-rhinos/rhino-etl: Developer friendly ETL Library for .,,microsoft
https://msdn.microsoft.com/en-us/library/jj618307(v=vs.113).aspx,Entity Framework migrate.exe,,microsoft
https://msdn.microsoft.com/en-us/library/jj591620(v=vs.113).aspx,Entity Framework Fluent API - Relationships,,microsoft
https://jsfiddle.net/,Create a new fiddle - JSFiddle,,"js, ts, html, css, electron"
http://www.arrowsheds.com/,"Storage Sheds, Steel Sheds, Garden Sheds, Storage Buildings",,Archive
http://recordersheetmusic.org/rin-rin-hacia-belen-de/,Rin rin (Hacia Belén) - Blockflötennoten,,Blockflöte
https://docs.microsoft.com/en-us/dotnet/framework/configure-apps/file-schema/wcf/security-of-webhttpbinding,of | Microsoft Docs,,microsoft
https://stackoverflow.com/questions/12905693/tfs-2012-build-access-to-path-denied/23069603,"TFS 2012 Build ""Access to Path Denied"" - Stack Overflow",,microsoft
http://www.allenconway.net/2012/05/creating-wcf-restful-service-and-secure.html,Allen Conway's Blog: Creating a WCF RESTful Service And Secure It Using HTT,,microsoft
http://nvie.com/posts/a-successful-git-branching-model/,A successful Git branching model » nvie.com,,git
https://stackoverflow.com/questions/12606948/what-are-independent-associations-and-foreign-key-associations,c# - What are Independent Associations and Foreign Key Associations? - Stac,,world-direct
https://cdnjs.com/,cdnjs.com - The best FOSS CDN for web related libraries to speed up your we,,"js, ts, html, css, electron"
http://recordersheetmusic.org/gatatumba-de/,Gatatumba - Blockflötennoten,,Blockflöte
https://www.codeproject.com/Articles/437733/Demystify-http-sys-with-HttpSysManager,Demystify http.sys with HttpSysManager - CodeProject,,microsoft
http://www.technaxx.de,Technaxx Hersteller Grosshandel Reseller Wiederverkäufer,,z-wave
https://sso.sozialversicherung.at/IBSYS_WEB_SSO/login?LO=1&TARGET=https%3A%2F%2Fwww.sozialversicherung.at%2Fportal27%2Flogin%3FinitialURI%3D%252Fportal27%252Fmeinesvtgkkportal%252Fcontent%252FcontentWindow%253Fviewmode%253Dcontent%2526contentid%253D10007.740032,Willkommen am Portal der österreichischen Sozialversicherung,,Unread
https://www.whocc.no/atc_ddd_index/,WHOCC - ATC/DDD Index,,onkologie
https://aspnetboilerplate.com/,ASP.NET Boilerplate - Web Application Framework,,microsoft
https://github.com/IdentityModel/Thinktecture.IdentityModel/wiki/EmbeddedSts,EmbeddedSts · IdentityModel/Thinktecture.IdentityModel Wiki · GitHub,,microsoft
http://www.motobit.com/util/base64-decoder-encoder.asp,Base64 Online - base64 decode and encode,,tools
https://www.rauch.io/2015/06/25/all-wcf-timeouts-explained/,All WCF timeouts explained ⋆ Dominik's Development Corner,,microsoft
https://live.sysinternals.com/,live.sysinternals.com - /,,tools
http://referencesource.microsoft.com/,Reference Source,,microsoft
http://dotnetmentors.com/how-to-enable-wcf-tracing-and-wcf-message-loging.aspx,How to enable wcf tracing and wcf message loging : www.dotnetmentors.com,,microsoft
http://manuals.fibaro.com/,FIBARO Manuals,,z-wave
http://regexhero.net/tester/,The .NET Regex Tester | Regex Hero,,tools
https://www.johner-institut.de/blog/regulatory-affairs/audit-trail/,Audit-Trail: Was Sie als Medizinproduktehersteller wissen sollten,,iso-13485
https://docs.microsoft.com/en-us/azure/app-service-web/web-sites-dotnet-entity-framework-row-level-security,Tutorial: Web app with a multi-tenant database using Entity Framework and R,,microsoft
http://www.whatsmybrowser.org/,What browser am I using?,,"js, ts, html, css, electron"
http://wpmanager.buffet-group.com/melton/de/,Melton Meinl Weston |,,Fülgelhorn
https://www.visualstudio.com/en-us/docs/build/steps/utility/copy-and-publish-build-artifacts,Copy and publish build artifacts,,microsoft
http://www.denksport.de/denksport/raetsel.asp?nr=003&show=Aufgabe,DENKSPORT.DE | Klassische Rätsel | Matherätsel,,Unread
https://www.lua.org/pil/contents.html,Programming in Lua (first edition),,z-wave
https://diagnosia.com/,Diagnosia ® - Software für medizinische Fachgruppen,,onkologie
https://www.johner-institut.de/blog/iec-62304-medizinische-software/mock-objekt/,Mock-Objekt beim Testen medizinischer Software,,iso-13485
https://github.com/AutoMapper/AutoMapper/wiki/Queryable-Extensions,Queryable Extensions · AutoMapper/AutoMapper Wiki · GitHub,,microsoft
http://com.hemiola.com/2009/11/23/memory-leaks-in-ie8/,Memory Leaks in IE8 and IE9 (Fixed in IE10) – Baffling Browsers,,"js, ts, html, css, electron"
https://www.lua.org/demo.html,Lua: demo,,z-wave
http://paulstovell.com/blog/useful-wix-snippets,Useful WIX Snippets - Paul Stovell,,tools
https://gilesey.wordpress.com/2013/04/21/allowing-remote-access-to-your-iis-express-service/,Allowing remote access to your IIS Express service | @GilesDMiddleton,,microsoft
http://blockfloetennoten.com/category/weihnachtslieder/page/2/,Weihnachtslieder Archives - Seite 2 von 2 - Blockflötennoten,,Blockflöte
https://github.com/brogersyh/Dockerfiles-for-windows,"GitHub - brogersyh/Dockerfiles-for-windows: Dockerfiles for SQL Server, ASP",,docker
https://docs.microsoft.com/en-us/aspnet/web-api/overview/security/basic-authentication,Basic Authentication in ASP.NET Web API | Microsoft Docs,,microsoft
https://rominirani.com/docker-tutorial-series-part-8-linking-containers-69a4e5bf50fb,Docker Tutorial Series : Part 8 : Linking Containers,,docker
http://www.fibarouk.co.uk/support/lua/actions-use-fibarocall-api/,Fibaro UK | Actions for use with fibaro:call and the API - Fibaro UK,,z-wave
http://cda-validation.nist.gov/cda-validation/validation.html,CDA Guideline Validation,,onkologie
http://recordersheetmusic.org/jingle-bells-de/,Jingle Bells - Blockflötennoten,,Blockflöte
https://www.unitjuggler.com/index-de.html,Dezimalzahl in dualkodierte Dezimalziffer umrechnen - numerische Systeme on,,tools
http://www.academia.edu/1727591/Oral_Anatomy_of_a_Trumpet_Player_Prediction_of_Physical_Talent,Oral Anatomy of a Trumpet Player: Prediction of Physical Talent | Zeynep Ci,,Fülgelhorn
https://www.johner-institut.de/blog/regulatory-affairs/computer-system-validation-csv/,Computer System Validation CSV,,iso-13485
https://stackoverflow.com/questions/3156488/localize-default-model-validation-in-mvc-2,asp.net - localize default model validation in mvc 2 - Stack Overflow,,microsoft
http://www.klassikradio.de/,Home - Klassik Radio,,Unread
http://recordersheetmusic.org/la-marimorena-de/,La marimorena - Blockflötennoten,,Blockflöte
https://www.johner-institut.de/blog/tag/software-qualitatssicherung/,Software-Qualitätssicherung bei Medizinprodukten,,iso-13485
https://ardalis.com/resolving-dependencies-in-asp-net-mvc-5-with-structuremap,Resolving Dependencies in ASP.NET MVC 5 with StructureMap | ardalis,,microsoft
http://schinagl.priv.at/nt/hardlinkshellext/hardlinkshellext.html,Link Shell Extension,,tools
https://www.johner-institut.de/blog/iec-62304-medizinische-software/code-coverage/,Code Coverage: Vollständigkeit von Software-Tests bestimmen,,iso-13485
https://stefanscherer.github.io/how-to-run-encrypted-windows-websites-with-docker-and-traefik/,How to run encrypted Windows websites with Docker and Træfɪk,,docker
https://github.com/StefanScherer/dockerfiles-windows,GitHub - StefanScherer/dockerfiles-windows: Various Dockerfiles for Windows,,docker
https://adfs.world-direct.at/adfs/ls?action=signin&appRealm=8f4deb5a-c14b-e511-80c4-001dd8b71c21&client-request-id=94F5883B-C9CA-0002-4C1F-8F95CAC9D201&realm=urn%3AAppProxy%3Acom&returnUrl=https%3A%2F%2Fportal.world-direct.at%2Fproj%2Fu-z%2Fworlddirect%2Foncotnet%2Fdefault.aspx&version=1.0,Home - OncoT.net,,world-direct
https://adfs.world-direct.at/adfs/ls?action=signin&appRealm=8f4deb5a-c14b-e511-80c4-001dd8b71c21&client-request-id=94F5883B-C9CA-0001-7F8A-A895CAC9D201&realm=urn%3AAppProxy%3Acom&returnUrl=https%3A%2F%2Fportal.world-direct.at%2Fproj%2Fu-z%2Fworlddirect%2Foncotnet%2F_layouts%2F15%2FWopiFrame.aspx%3Fsourcedoc%3D%257B002967DD-BBBE-4E79-A8C2-66F4B097DA9C%257D%26file%3DSaratiba_AIM42.xlsx%26action%3Ddefault&version=1.0,Saratiba_AIM42.xlsx,,world-direct
https://adfs.world-direct.at/adfs/ls?action=signin&appRealm=8f4deb5a-c14b-e511-80c4-001dd8b71c21&client-request-id=94F5883B-C9CA-0001-808A-A895CAC9D201&realm=urn%3AAppProxy%3Acom&returnUrl=https%3A%2F%2Fportal.world-direct.at%2FPages%2Fdefault.aspx&version=1.0,Home,,world-direct
https://www.auto-import.at/,Auto-Import Schopper - EU-Neuwagen in Eisenstadt,,Archive
https://github.com/Microsoft/Virtualization-Documentation,GitHub - Microsoft/Virtualization-Documentation: Place to store our documen,,docker
https://stackoverflow.com/questions/34863114/dockerfile-onbuild-instruction,docker - Dockerfile ONBUILD instruction - Stack Overflow,,docker
http://flexikon.doccheck.com/de/Dubois-Formel,Dubois-Formel - DocCheck Flexikon,,onkologie
https://at.yamaha.com/de/products/musical_instruments/winds/flugelhorns/yfh-436g/index.html,YFH-436G - Übersicht,,Fülgelhorn
https://www.asp.net/aspnet/overview/owin-and-katana,OWIN and Katana | The ASP.NET Site,,microsoft
http://www.eph-schmidt.de/geraetehaeuser/freiburg/109/335.209,"Gewächshäuser von EPH Schmidt & Co. GmbH, Dortmund: Gerätehäuser Freiburg 1",,Archive
http://plantuml.com/activity-diagram-beta,New Activity Diagram Beta syntax and features,,software architektur
http://recordersheetmusic.org/adeste-fideles-de/,Adeste Fideles - Blockflötennoten,,Blockflöte
https://github.com/docker/distribution/blob/master/docs/spec/api.md,distribution/api.md at master · docker/distribution · GitHub,,docker
http://www.zwave-shopping.com/en/,ZWave-Shopping.com - Germany's Z-Wave Shop No. 1 - ZWave-Shopping.com,,z-wave
https://www.johner-institut.de/blog/iso-14971-risikomanagement/iso-31000/,ISO 31000: Risikomanagement richtig gemacht,,iso-13485
https://www.visualstudio.com/en-us/docs/build/actions/agents/v2-windows,Deploy an agent on Windows,,microsoft
http://www.sheetmusicplus.com,"Sheet Music Plus: Over 1,000,000 Print & Digital Sheet Music Titles",,Fülgelhorn
https://github.com/docker/for-win/issues/750,Windows Server 2016 docker cannot create networks · Issue #750 · docker/for,,docker
https://github.com/yquemener/HeadCounter,GitHub - yquemener/HeadCounter: This is a head counting software. Its aim i,,z-wave
https://stackoverflow.com/questions/14653722/how-do-i-give-asp-net-permission-to-write-to-a-folder-in-windows-7,iis 7.5 - How do I give ASP.NET permission to write to a folder in Windows,,microsoft
http://blog.terranillius.com/post/docker_testing/,Testing Strategies for Docker Containers · Terra Nullius,,docker
https://juristr.com/blog/2012/10/output-caching-in-aspnet-mvc/,Output Caching in ASP.net MVC,,microsoft
https://www.johner-institut.de/blog/tag/interoperabilitat/,Interoperabilität ~ semantische Interoperabilität ~ Definition & Bedeutung,,iso-13485
http://www.trumpetexercises.net/exercisegroup:flexibility,Flexibility and lip trill exercises - Trumpet exercise database,,Fülgelhorn
https://docs.docker.com/engine/reference/commandline/dockerd/,dockerd | Docker Documentation,,docker
https://www.johner-institut.de/blog/iso-14971-risikomanagement/risikomanagementbericht/,Risikomanagementbericht: Die 6 häufigsten Fehler,,iso-13485
https://stefanscherer.github.io/keep-your-windows-containers-up-to-date/,Keep your Windows Containers up to date,,docker
https://www.johner-institut.de/blog/fda/code-review/,"Code Review | Checkliste, Tools & Guidelines",,iso-13485
https://www.johner-institut.de/blog/iec-62304-medizinische-software/werkzeug-validierung/,Werkzeug Validierung bei der Medizinprodukte-Entwicklung,,iso-13485
https://www.johner-institut.de/blog/iso-14971-risikomanagement/iso-24971/,ISO 24971: ISO 14971-konforme Umsetzung des Risikomanagements,,iso-13485
http://opencv-python-tutroals.readthedocs.io/en/latest/py_tutorials/py_imgproc/py_template_matching/py_template_matching.html,Template Matching — OpenCV-Python Tutorials 1 documentation,,z-wave
http://de.thetimenow.com/,Was ist die Zeit | The Time Now,,tools
http://cctvinstitute.co.uk/z-wave/,CCTV Institute | CCTV Surveillance Smart-home Home Automation Z Wave,,z-wave
https://blogs.msdn.microsoft.com/dotnet/2016/06/27/announcing-net-core-1-0/,Announcing .NET Core 1.0 | .NET Blog,,microsoft
https://stackoverflow.com/questions/18046236/when-should-we-use-html-helpers-razor-helpers-or-partial-views,"asp.net mvc - When should we use Html Helpers, Razor Helpers or Partial Vie",,microsoft
https://www.noteflight.com/scores/view/ffbc275c9998341052581e63067d99b455729617,Himno de Riego,,Blockflöte
https://mail.world-direct.at/owa/auth/logon.aspx?replaceCurrent=1&url=https%3A%2F%2Fmail.world-direct.at%2Fowa%2F,Outlook,,world-direct
https://www.hometec.at/hersteller/fibaro/,Fibaro | walterkreisel HOMETEC,,z-wave
https://stefanscherer.github.io/how-to-build-nodejs-nanoserver-image/,How to build a Node.js Nano Server Docker base image,,docker
https://docs.microsoft.com/en-us/virtualization/,Virtualization on Windows,,microsoft
https://docs.microsoft.com/en-us/virtualization/windowscontainers/manage-containers/manage-serviceaccounts,Active Directory Service Accounts for Windows Containers | Microsoft Docs,,docker
http://www.vogella.com/tutorials/AsciiDoc/article.html,Using AsciiDoc and Asciidoctor to write documentation - Tutorial,,software architektur
http://bootstrap-live-customizer.com,Bootstrap Live Customizer v3.3.7,,"js, ts, html, css, electron"
https://www.syncfusion.com/resources/techportal/ebooks,Ebooks | Resources | Syncfusion,,software architektur
https://www.a1.net/internet-speedtest,Internet-Speedtest | A1.net,,tools
http://online-domain-tools.com/,Online Domain Tools - Useful tools to make your life easier,,tools
https://github.com/IdentityModel/Thinktecture.IdentityModel/blob/master/samples/OWIN/AuthenticationTansformation/KatanaAuthentication/Startup.cs,Thinktecture.IdentityModel/Startup.cs at master · IdentityModel/Thinktectur,,microsoft
http://blog.sixeyed.comhttp://blog.sixeyed.com/published-ports-on-windows-containers-dont-do-loopback/,Published Ports On Windows Containers Don't Do Loopback | Elton Stoneman,,docker
https://ifttt.com/search/services,See all services - IFTTT,,tools
https://docs.microsoft.com/en-us/iis/extensions/url-rewrite-module/url-rewrite-module-20-configuration-reference,URL Rewrite Module 2.0 Configuration Reference | Microsoft Docs,,microsoft
https://docs.microsoft.com/en-us/dotnet/standard/net-standard,.NET Standard | Microsoft Docs,,microsoft
https://www.sslshopper.com/iis7-redirect-http-to-https.html,IIS7 Redirect HTTP to HTTPS,,microsoft
http://www.tugberkugurlu.com/archive/logging-in-the-owin-world-with-microsoft-owin--introduction,Logging in the OWIN World with Microsoft.Owin: Introduction - Tugberk Ugurl,,microsoft
http://www.smarthome.com/sc-what-is-zwave-home-automation,What is ZWave? | Z-Wave Home Automation Products | Z-Wave Home Control,,z-wave
https://troolee.github.io/gridstack.js/,gridstack.js,,"js, ts, html, css, electron"
https://www.microsoft.com/net/core,Get Started with .NET Core,,microsoft
https://stackoverflow.com/questions/9343594/how-to-call-asynchronous-method-from-synchronous-method-in-c,async await - How to call asynchronous method from synchronous method in C#,,microsoft
https://docs.microsoft.com/en-us/,"Technical documentation, API, and code examples | Microsoft Docs",,microsoft
https://github.com/docker/compose/issues/4513,How to specify Memory & CPU limit in version 3 · Issue #4513 · docker/compo,,docker
https://github.com/docker/for-win,docker/for-win,,docker
http://www.json-generator.com,JSON Generator – Tool for generating random data,,tools
https://balsamiq.com/index.html,"Balsamiq. Rapid, effective and fun wireframing software. | Balsamiq",,software architektur
https://github.com/twbs/bootlint,GitHub - twbs/bootlint: HTML linter for Bootstrap projects,,"js, ts, html, css, electron"
https://github.com/grab/front-end-guide,Grab Front End Guide,,"js, ts, html, css, electron"
http://nvd3.org//examples,Examples - NVD3,,"js, ts, html, css, electron"
https://sps.telekomaustria.com/CookieAuth.dll?GetLogon%3Fcurl=Z2FboxesZ2F05581Z2FSharedZ2520DocumentsZ2FFormsZ2FAllItems.aspx&formdir=24&reason=0,Microsoft Forefront TMG,,world-direct
http://dsmorse.github.io/gridster.js/,gridster.js,,"js, ts, html, css, electron"
https://hosted-comm-service.a1.net/Login.aspx?ReturnUrl=%2FUser%2FStart_Frameset.aspx,.: A1 Hosted Communication Service :.,,world-direct
https://myepdevteam.slack.com/?redir=%2Fmessages%2FC4MV3QYE4%2Fdetails,general | MyEp DevTeam Slack,,world-direct
http://www.saratiba.com/,Startseite – Saratiba,,world-direct
http://monitoring.world-direct.at/,OVERALL STATUS,,world-direct
https://tempr.email/,"Tempr.email - Anonyme Wegwerf-eMail-Adresse, TrashMail, Temp Mail",,tools
https://idp.mycloud.com/idp/SSO.saml2?RelayState=a9d54ea22e050eb327bd34387dce91dc6a0e00b69e53c39deb353f7caaf1479f0089d0131a2cd0ae0ea2762f7eaf95914e22cfc5034544c971a2db267eb64386__webfilesReturnUrlToken_webfiles&SAMLRequest=lVPLauMwFN3PVwjt41cT4orYJZNSJtAhIXZn0U1R5etWYEseXTlN%2F34kOwEvOqVdCT3OueeBVjentiFHMCi1ymgcRJSAErqS6iWjD%2BXdLKU3%2BY8V8rbp2Lq3r%2BoAf3tAS9aIYKyDbbTCvgVTgDlKAQ%2BH%2B4y%2BWtshC0PeyeCtSl50IHTrd6EbERqHDz3lk5ss63dKbt2JVNwOKi5gWXVB%2By4a3VcD3O3DotgFHplQcqeNgEFSRq3pgZLtbUafYj6vr2EBPF3MefpcLaNUXEdXEPNFXFexM7jFPUeUR8hozRv0QMQetgotVzajSRQvZ9FyllyV8ZLNUxbFQTpPHynZG2210M1PqcaEeqOY5iiRKd4CMitYsf59z5IgYs%2FjI2S%2FynI%2F2%2B%2BKkpI%2Fl6QTn7TLXiEbsv2cqjvPpfm5iUGw%2BToBv5RF851xy7qT57pW4ZRx5E86dm4ZqiFgV7GFkyUb3XbcSPQO4MSFnXpIvmeCTZk3jVN4gHpC92VDnz4TTHhqd%2Bw7f9Om8h2CcM5KwxV22tgxgg%2F15OPd%2FwLJL%2BlNf0b%2BDw%3D%3D&action=&brand=webfiles,Sign In,,Unread
https://www.medizin-transparent.at/,Medizin transparent,,gesundheit
https://adfs.world-direct.at/adfs/ls/?wa=wsignin1.0&wauth=urn%3Aoasis%3Anames%3Atc%3ASAML%3A1.0%3Aam%3Apassword&wct=2017-08-06T12%3A50%3A03Z&wctx=rm%3D1%26id%3Df87e1817-6426-4439-928b-cfc9ced987a9%26ru%3Dhttps%253a%252f%252fworld-directebusinesssolutions.world-direct.at%252fdefault.aspx&wtrealm=https%3A%2F%2Fworld-directebusinesssolutions.world-direct.at%2F,Dashboards: _WD Verwaltung-Dashboard - Microsoft Dynamics 365,,world-direct
https://docs.microsoft.com/en-us/virtualization/windowscontainers/manage-containers/container-networking,Windows Container Networking | Microsoft Docs,,docker
https://docs.microsoft.com/en-us/virtualization/hyper-v-on-windows/user-guide/setup-nat-network,Set up a NAT network,,docker
http://www.speedtest.net/apps/desktop,Speedtest for Desktop – The easiest way to take a Speedtest on Mac or Windo,,tools
https://docs.microsoft.com/en-us/ef/,Entity Framework,,microsoft
http://www.dotnetcurry.com/aspnet-mvc/1267/using-mongodb-nosql-database-with-aspnet-webapi-core,Using MongoDB with Web API and ASP.NET Core | DotNetCurry,,microsoft
https://blogs.technet.microsoft.com/virtualization/2016/10/18/use-docker-compose-and-service-discovery-on-windows-to-scale-out-your-multi-service-container-application/,Use Docker Compose and Service Discovery on Windows to scale-out your multi,,docker
https://github.com/Microsoft/Docker-PowerShell,Microsoft/Docker-PowerShell: PowerShell Module for Docker,,docker
https://success.docker.com/Architecture/Docker_Reference_Architecture%3A_Designing_Scalable%2C_Portable_Docker_Container_Networks,"Docker Reference Architecture: Designing Scalable, Portable Docker Containe",,docker
https://www.oanda.com/currency/converter/,Currency Converter | Foreign Exchange Rates | OANDA,,tools
https://blog.docker.com/2016/12/understanding-docker-networking-drivers-use-cases/,Understanding Docker Networking Drivers and their use cases - Docker Blog,,docker
https://www.virustotal.com/de/,"VirusTotal - Free Online Virus, Malware and URL Scanner",,tools
http://www.dasblinkenlichten.com/docker-networking-101/,Das Blinken Lichten · Docker Networking 101 – The defaults,,docker
https://github.com/Microsoft/hcsshim,hcsshim,,docker
https://books.google.com/books/about/Mastering_Windows_Server_2016_Hyper_V.html?hl=de&id=c6-GDQAAQBAJ,Mastering Windows Server 2016 Hyper-V,,docker
https://docs.microsoft.com/en-us/windows-server/networking/sdn/manage/connect-container-endpoints-to-a-tenant-virtual-network,Connect Containers to a Virtual Network | Microsoft Docs,,docker
https://www.thomasmaurer.ch/2016/05/set-up-a-hyper-v-virtual-switch-using-a-nat-network/,Set up a Hyper-V Virtual Switch using a NAT Network | Thomas Maurer,,docker
https://www.johner-institut.de/blog/iec-62304-medizinische-software/sicherheitsklassen-iec-62304/,Sicherheitsklassen gemäß IEC 62304 für medizinischer Software,,iso-13485
http://www.edition-w3.de/TR/2001/REC-xmlschema-1-20010502/,XML Schema Teil 1: Strukturen,,xml
